VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,AtLeastOneDoseCumulative,FullyVaccinated,FullyVaccinatedCumulative
04/08/2021 11:00:00 AM,St. Marys,289,32971,1246,22227,98,1216,387,34187,1344,23443
04/08/2021 11:00:00 AM,Talbot,91,15488,264,10321,169,1717,260,17205,433,12038
04/08/2021 11:00:00 AM,Washington,370,37177,432,26843,827,6948,1197,44125,1259,33791
04/08/2021 11:00:00 AM,Wicomico,272,31312,570,20694,496,2043,768,33355,1066,22737
04/08/2021 11:00:00 AM,Worcester,254,21491,426,14141,309,1372,563,22863,735,15513
04/09/2021 11:00:00 AM,Allegany,90,20670,465,13914,739,1811,829,22481,1204,15725
04/09/2021 11:00:00 AM,Anne Arundel,3210,198334,2738,120207,1119,13525,4329,211859,3857,133732
04/09/2021 11:00:00 AM,Baltimore,3055,295724,4897,186774,1383,18325,4438,314049,6280,205099
04/09/2021 11:00:00 AM,Baltimore City,3200,169217,2992,102944,754,10099,3954,179316,3746,113043
04/09/2021 11:00:00 AM,Calvert,325,31488,275,19524,164,2054,489,33542,439,21578
04/09/2021 11:00:00 AM,Caroline,125,9277,308,6691,148,2187,273,11464,456,8878
04/09/2021 11:00:00 AM,Carroll,532,60258,1675,38005,351,5443,883,65701,2026,43448
04/09/2021 11:00:00 AM,Cecil,197,27420,806,19473,99,1761,296,29181,905,21234
04/09/2021 11:00:00 AM,Charles,488,47125,1277,26454,215,2515,703,49640,1492,28969
04/09/2021 11:00:00 AM,Dorchester,37,9638,47,6434,120,1530,157,11168,167,7964
04/09/2021 11:00:00 AM,Frederick,1234,91715,2182,57850,792,10911,2026,102626,2974,68761
04/09/2021 11:00:00 AM,Garrett,59,8632,24,6208,74,507,133,9139,98,6715
04/09/2021 11:00:00 AM,Harford,1562,86539,1537,55126,820,7350,2382,93889,2357,62476
04/09/2021 11:00:00 AM,Howard,1714,140199,2364,86810,657,9102,2371,149301,3021,95912
04/09/2021 11:00:00 AM,Kent,60,7974,30,5028,21,562,81,8536,51,5590
04/09/2021 11:00:00 AM,Montgomery,7980,418812,6222,241254,3294,28782,11274,447594,9516,270036
04/09/2021 11:00:00 AM,OOS,2325,124360,2023,65657,1305,10574,3630,134934,3328,76231
04/09/2021 11:00:00 AM,Prince Georges,6010,244938,4591,132101,755,17209,6765,262147,5346,149310
04/09/2021 11:00:00 AM,Queen Annes,450,18400,418,11164,80,1515,530,19915,498,12679
04/09/2021 11:00:00 AM,Somerset,30,6250,190,4057,65,569,95,6819,255,4626
04/09/2021 11:00:00 AM,St. Marys,836,33807,117,22344,306,1522,1142,35329,423,23866
04/09/2021 11:00:00 AM,Talbot,122,15610,371,10692,307,2024,429,17634,678,12716
04/09/2021 11:00:00 AM,Washington,440,37617,378,27221,690,7638,1130,45255,1068,34859
04/09/2021 11:00:00 AM,Wicomico,310,31622,479,21173,228,2271,538,33893,707,23444
04/09/2021 11:00:00 AM,Worcester,160,21651,305,14446,171,1543,331,23194,476,15989
04/10/2021 11:00:00 AM,,1,8017,,8008,,0,,8017,,8008
04/10/2021 11:00:00 AM,Allegany,10,20680,40,13954,62,1873,72,22553,102,15827
04/10/2021 11:00:00 AM,Anne Arundel,1820,200154,2312,122519,594,14119,2414,214273,2906,136638
04/10/2021 11:00:00 AM,Baltimore,2014,297738,3270,190044,751,19076,2765,316814,4021,209120
04/10/2021 11:00:00 AM,Baltimore City,2459,171676,2086,105030,525,10624,2984,182300,2611,115654
04/10/2021 11:00:00 AM,Calvert,658,32146,553,20077,150,2204,808,34350,703,22281
04/10/2021 11:00:00 AM,Caroline,41,9318,23,6714,94,2281,135,11599,117,8995
04/10/2021 11:00:00 AM,Carroll,268,60526,490,38495,128,5571,396,66097,618,44066
04/10/2021 11:00:00 AM,Cecil,571,27991,185,19658,62,1823,633,29814,247,21481
04/10/2021 11:00:00 AM,Charles,375,47500,400,26854,277,2792,652,50292,677,29646
04/10/2021 11:00:00 AM,Dorchester,38,9676,21,6455,93,1623,131,11299,114,8078
04/10/2021 11:00:00 AM,Frederick,1240,92955,903,58753,451,11362,1691,104317,1354,70115
04/10/2021 11:00:00 AM,Garrett,19,8651,17,6225,7,514,26,9165,24,6739
04/10/2021 11:00:00 AM,Harford,448,86987,561,55687,620,7970,1068,94957,1181,63657
04/10/2021 11:00:00 AM,Howard,1712,141911,1792,88602,410,9512,2122,151423,2202,98114
04/10/2021 11:00:00 AM,Kent,19,7993,48,5076,22,584,41,8577,70,5660
04/10/2021 11:00:00 AM,Montgomery,6418,425230,5021,246275,1222,30004,7640,455234,6243,276279
04/10/2021 11:00:00 AM,OOS,1896,126256,1381,67038,730,11304,2626,137560,2111,78342
04/10/2021 11:00:00 AM,Prince Georges,3376,248314,3381,135482,798,18007,4174,266321,4179,153489
04/10/2021 11:00:00 AM,Queen Annes,87,18487,145,11309,89,1604,176,20091,234,12913
04/10/2021 11:00:00 AM,Somerset,7,6257,11,4068,16,585,23,6842,27,4653
04/10/2021 11:00:00 AM,St. Marys,78,33885,52,22396,129,1651,207,35536,181,24047
04/10/2021 11:00:00 AM,Talbot,182,15792,112,10804,59,2083,241,17875,171,12887
04/10/2021 11:00:00 AM,Washington,98,37715,258,27479,387,8025,485,45740,645,35504
04/10/2021 11:00:00 AM,Wicomico,41,31663,192,21365,90,2361,131,34024,282,23726
04/10/2021 11:00:00 AM,Worcester,30,21681,268,14714,38,1581,68,23262,306,16295
04/11/2021 11:00:00 AM,,1,8018,1,8009,1,1,2,8019,2,8010
04/11/2021 11:00:00 AM,Allegany,27,20707,12,13966,64,1937,91,22644,76,15903
04/11/2021 11:00:00 AM,Anne Arundel,1596,201750,1317,123836,404,14523,2000,216273,1721,138359
04/11/2021 11:00:00 AM,Baltimore,1829,299567,1545,191589,3589,22665,5418,322232,5134,214254
04/11/2021 11:00:00 AM,Baltimore City,1135,172811,703,105733,673,11297,1808,184108,1376,117030
04/11/2021 11:00:00 AM,Calvert,221,32367,138,20215,87,2291,308,34658,225,22506
04/11/2021 11:00:00 AM,Caroline,12,9330,24,6738,80,2361,92,11691,104,9099
04/11/2021 11:00:00 AM,Carroll,255,60781,309,38804,367,5938,622,66719,676,44742
04/11/2021 11:00:00 AM,Cecil,133,28124,62,19720,51,1874,184,29998,113,21594
04/11/2021 11:00:00 AM,Charles,331,47831,212,27066,232,3024,563,50855,444,30090
04/11/2021 11:00:00 AM,Dorchester,10,9686,20,6475,7,1630,17,11316,27,8105
04/11/2021 11:00:00 AM,Frederick,425,93380,378,59131,348,11710,773,105090,726,70841
04/11/2021 11:00:00 AM,Garrett,8,8659,15,6240,13,527,21,9186,28,6767
04/11/2021 11:00:00 AM,Harford,440,87427,440,56127,630,8600,1070,96027,1070,64727
04/11/2021 11:00:00 AM,Howard,1144,143055,1138,89740,405,9917,1549,152972,1543,99657
04/11/2021 11:00:00 AM,Kent,87,8080,12,5088,4,588,91,8668,16,5676
04/11/2021 11:00:00 AM,Montgomery,4297,429527,3477,249752,1260,31264,5557,460791,4737,281016
04/11/2021 11:00:00 AM,OOS,1342,127598,749,67787,1186,12490,2528,140088,1935,80277
04/11/2021 11:00:00 AM,Prince Georges,3362,251676,2298,137780,467,18474,3829,270150,2765,156254
04/11/2021 11:00:00 AM,Queen Annes,95,18582,116,11425,26,1630,121,20212,142,13055
04/11/2021 11:00:00 AM,Somerset,4,6261,17,4085,3,588,7,6849,20,4673
04/11/2021 11:00:00 AM,St. Marys,782,34667,30,22426,66,1717,848,36384,96,24143
04/11/2021 11:00:00 AM,Talbot,45,15837,80,10884,24,2107,69,17944,104,12991
04/11/2021 11:00:00 AM,Washington,77,37792,74,27553,186,8211,263,46003,260,35764
04/11/2021 11:00:00 AM,Wicomico,27,31690,153,21518,57,2418,84,34108,210,23936
04/11/2021 11:00:00 AM,Worcester,25,21706,120,14834,22,1603,47,23309,142,16437
04/12/2021 11:00:00 AM,Allegany,84,20791,70,14036,77,2014,161,22805,147,16050
04/12/2021 11:00:00 AM,Anne Arundel,2467,204217,3294,127130,896,15419,3363,219636,4190,142549
04/12/2021 11:00:00 AM,Baltimore,2480,302047,4711,196300,1219,23884,3699,325931,5930,220184
04/12/2021 11:00:00 AM,Baltimore City,2009,174820,2691,108424,540,11837,2549,186657,3231,120261
04/12/2021 11:00:00 AM,Calvert,280,32647,269,20484,148,2439,428,35086,417,22923
04/12/2021 11:00:00 AM,Caroline,26,9356,61,6799,24,2385,50,11741,85,9184
04/12/2021 11:00:00 AM,Carroll,372,61153,618,39422,431,6369,803,67522,1049,45791
04/12/2021 11:00:00 AM,Cecil,353,28477,307,20027,173,2047,526,30524,480,22074
04/12/2021 11:00:00 AM,Charles,390,48221,1050,28116,315,3339,705,51560,1365,31455
04/12/2021 11:00:00 AM,Dorchester,52,9738,215,6690,16,1646,68,11384,231,8336
04/12/2021 11:00:00 AM,Frederick,708,94088,1012,60143,681,12391,1389,106479,1693,72534
04/12/2021 11:00:00 AM,Garrett,30,8689,38,6278,4,531,34,9220,42,6809
04/12/2021 11:00:00 AM,Harford,694,88121,1130,57257,358,8958,1052,97079,1488,66215
04/12/2021 11:00:00 AM,Howard,1351,144406,1706,91446,568,10485,1919,154891,2274,101931
04/12/2021 11:00:00 AM,Kent,52,8132,71,5159,25,613,77,8745,96,5772
04/12/2021 11:00:00 AM,Montgomery,4820,434347,6246,255998,2884,34148,7704,468495,9130,290146
04/12/2021 11:00:00 AM,OOS,1758,129356,2141,69928,1247,13737,3005,143093,3388,83665
04/12/2021 11:00:00 AM,Prince Georges,5518,257194,5177,142957,706,19180,6224,276374,5883,162137
04/12/2021 11:00:00 AM,Queen Annes,158,18740,246,11671,62,1692,220,20432,308,13363
04/12/2021 11:00:00 AM,Somerset,91,6352,37,4122,23,611,114,6963,60,4733
04/12/2021 11:00:00 AM,St. Marys,230,34897,944,23370,156,1873,386,36770,1100,25243
04/12/2021 11:00:00 AM,Talbot,50,15887,160,11044,69,2176,119,18063,229,13220
04/12/2021 11:00:00 AM,Washington,533,38325,853,28406,289,8500,822,46825,1142,36906
04/12/2021 11:00:00 AM,Wicomico,250,31940,310,21828,143,2561,393,34501,453,24389
04/12/2021 11:00:00 AM,Worcester,147,21853,238,15072,70,1673,217,23526,308,16745
04/13/2021 11:00:00 AM,,84295,92313,54201,62210,2952,2953,87247,95266,57153,65163
04/13/2021 11:00:00 AM,Allegany,70,20861,159,14195,12,2026,82,22887,171,16221
04/13/2021 11:00:00 AM,Anne Arundel,3031,207248,4305,131435,24,15443,3055,222691,4329,146878
04/13/2021 11:00:00 AM,Baltimore,6479,308526,4087,200387,46,23930,6525,332456,4133,224317
04/13/2021 11:00:00 AM,Baltimore City,3215,178035,2926,111350,10,11847,3225,189882,2936,123197
04/13/2021 11:00:00 AM,Calvert,652,33299,453,20937,11,2450,663,35749,464,23387
04/13/2021 11:00:00 AM,Caroline,42,9398,72,6871,,2385,,11783,,9256
04/13/2021 11:00:00 AM,Carroll,558,61711,845,40267,6,6375,564,68086,851,46642
04/13/2021 11:00:00 AM,Cecil,523,29000,509,20536,5,2052,528,31052,514,22588
04/13/2021 11:00:00 AM,Charles,1264,49485,479,28595,7,3346,1271,52831,486,31941
04/13/2021 11:00:00 AM,Dorchester,155,9893,176,6866,,1646,,11539,,8512
04/13/2021 11:00:00 AM,Frederick,3097,97185,909,61052,25,12416,3122,109601,934,73468
04/13/2021 11:00:00 AM,Garrett,222,8911,133,6411,,531,,9442,,6942
04/13/2021 11:00:00 AM,Harford,1586,89707,1471,58728,31,8989,1617,98696,1502,67717
04/13/2021 11:00:00 AM,Howard,2232,146638,3294,94740,31,10516,2263,157154,3325,105256
04/13/2021 11:00:00 AM,Kent,38,8170,78,5237,,613,,8783,,5850
04/13/2021 11:00:00 AM,Montgomery,8594,442941,7566,263564,54,34202,8648,477143,7620,297766
04/13/2021 11:00:00 AM,OOS,2574,131930,2495,72423,31,13768,2605,145698,2526,86191
04/13/2021 11:00:00 AM,Prince Georges,5310,262504,5646,148603,19,19199,5329,281703,5665,167802
04/13/2021 11:00:00 AM,Queen Annes,136,18876,229,11900,1,1693,137,20569,230,13593
04/13/2021 11:00:00 AM,Somerset,34,6386,26,4148,1,612,35,6998,27,4760
04/13/2021 11:00:00 AM,St. Marys,1039,35936,83,23453,16,1889,1055,37825,99,25342
04/13/2021 11:00:00 AM,Talbot,113,16000,249,11293,1,2177,114,18177,250,13470
04/13/2021 11:00:00 AM,Washington,686,39011,385,28791,3,8503,689,47514,388,37294
04/13/2021 11:00:00 AM,Wicomico,346,32286,568,22396,16,2577,362,34863,584,24973
04/13/2021 11:00:00 AM,Worcester,250,22103,406,15478,7,1680,257,23783,413,17158
04/14/2021 11:00:00 AM,,559,92872,11,62221,1,2954,560,95826,12,65175
04/14/2021 11:00:00 AM,Allegany,366,21227,84,14279,,2026,,23253,,16305
04/14/2021 11:00:00 AM,Anne Arundel,3040,210288,3532,134967,3,15446,3043,225734,3535,150413
04/14/2021 11:00:00 AM,Baltimore,4669,313195,5369,205756,5,23935,4674,337130,5374,229691
04/14/2021 11:00:00 AM,Baltimore City,3617,181652,2467,113817,5,11852,3622,193504,2472,125669
04/14/2021 11:00:00 AM,Calvert,407,33706,442,21379,2,2452,409,36158,444,23831
04/14/2021 11:00:00 AM,Caroline,206,9604,113,6984,,2385,,11989,,9369
04/14/2021 11:00:00 AM,Carroll,1233,62944,1073,41340,1,6376,1234,69320,1074,47716
04/14/2021 11:00:00 AM,Cecil,579,29579,160,20696,,2052,,31631,,22748
04/14/2021 11:00:00 AM,Charles,495,49980,1831,30426,1,3347,496,53327,1832,33773
04/14/2021 11:00:00 AM,Dorchester,70,9963,108,6974,,1646,,11609,,8620
04/14/2021 11:00:00 AM,Frederick,1278,98463,1840,62892,1,12417,1279,110880,1841,75309
04/14/2021 11:00:00 AM,Garrett,65,8976,37,6448,,531,,9507,,6979
04/14/2021 11:00:00 AM,Harford,1790,91497,1350,60078,1,8990,1791,100487,1351,69068
04/14/2021 11:00:00 AM,Howard,2535,149173,2132,96872,8,10524,2543,159697,2140,107396
04/14/2021 11:00:00 AM,Kent,45,8215,94,5331,,613,,8828,,5944
04/14/2021 11:00:00 AM,Montgomery,9369,452310,7188,270752,92,34294,9461,486604,7280,305046
04/14/2021 11:00:00 AM,OOS,2638,134568,2010,74433,9,13777,2647,148345,2019,88210
04/14/2021 11:00:00 AM,Prince Georges,5930,268434,5050,153653,80,19279,6010,287713,5130,172932
04/14/2021 11:00:00 AM,Queen Annes,462,19338,499,12399,,1693,,21031,,14092
04/14/2021 11:00:00 AM,Somerset,91,6477,126,4274,,612,,7089,,4886
04/14/2021 11:00:00 AM,St. Marys,200,36136,1323,24776,,1889,,38025,,26665
04/14/2021 11:00:00 AM,Talbot,187,16187,122,11415,,2177,,18364,,13592
04/14/2021 11:00:00 AM,Washington,754,39765,401,29192,,8503,,48268,,37695
04/14/2021 11:00:00 AM,Wicomico,520,32806,654,23050,,2577,,35383,,25627
04/14/2021 11:00:00 AM,Worcester,277,22380,341,15819,,1680,,24060,,17499
04/15/2021 11:00:00 AM,,623,93495,823,63044,19,2973,642,96468,842,66017
04/15/2021 11:00:00 AM,Allegany,197,21424,776,15055,,2026,,23450,,17081
04/15/2021 11:00:00 AM,Anne Arundel,3558,213846,3722,138689,1,15447,3559,229293,3723,154136
04/15/2021 11:00:00 AM,Baltimore,3499,316694,5955,211711,1,23936,3500,340630,5956,235647
04/15/2021 11:00:00 AM,Baltimore City,2826,184478,3739,117556,,11852,,196330,,129408
04/15/2021 11:00:00 AM,Calvert,679,34385,692,22071,,2452,,36837,,24523
04/15/2021 11:00:00 AM,Caroline,69,9673,196,7180,1,2386,70,12059,197,9566
04/15/2021 11:00:00 AM,Carroll,795,63739,1257,42597,1,6377,796,70116,1258,48974
04/15/2021 11:00:00 AM,Cecil,662,30241,383,21079,1,2053,663,32294,384,23132
04/15/2021 11:00:00 AM,Charles,921,50901,600,31026,,3347,,54248,,34373
04/15/2021 11:00:00 AM,Dorchester,125,10088,157,7131,,1646,,11734,,8777
04/15/2021 11:00:00 AM,Frederick,2793,101256,838,63730,1,12418,2794,113674,839,76148
04/15/2021 11:00:00 AM,Garrett,226,9202,107,6555,,531,,9733,,7086
04/15/2021 11:00:00 AM,Harford,2080,93577,1143,61221,1,8991,2081,102568,1144,70212
04/15/2021 11:00:00 AM,Howard,3177,152350,1819,98691,7,10531,3184,162881,1826,109222
04/15/2021 11:00:00 AM,Kent,59,8274,423,5754,,613,,8887,,6367
04/15/2021 11:00:00 AM,Montgomery,8638,460948,6178,276930,38,34332,8676,495280,6216,311262
04/15/2021 11:00:00 AM,OOS,2342,136910,2118,76551,19,13796,2361,150706,2137,90347
04/15/2021 11:00:00 AM,Prince Georges,5506,273940,6264,159917,62,19341,5568,293281,6326,179258
04/15/2021 11:00:00 AM,Queen Annes,211,19549,349,12748,4,1697,215,21246,353,14445
04/15/2021 11:00:00 AM,Somerset,158,6635,102,4376,,612,,7247,,4988
04/15/2021 11:00:00 AM,St. Marys,962,37098,130,24906,,1889,,38987,,26795
04/15/2021 11:00:00 AM,Talbot,169,16356,227,11642,6,2183,175,18539,233,13825
04/15/2021 11:00:00 AM,Washington,1071,40836,372,29564,,8503,,49339,,38067
04/15/2021 11:00:00 AM,Wicomico,301,33107,1024,24074,1,2578,302,35685,1025,26652
04/15/2021 11:00:00 AM,Worcester,250,22630,684,16503,6,1686,256,24316,690,18189
04/16/2021 11:00:00 AM,,782,94277,1017,64061,8,2981,790,97258,1025,67042
04/16/2021 11:00:00 AM,Allegany,510,21934,482,15537,,2026,,23960,,17563
04/16/2021 11:00:00 AM,Anne Arundel,3693,217539,2819,141508,1,15448,3694,232987,2820,156956
04/16/2021 11:00:00 AM,Baltimore,3579,320273,4523,216234,3,23939,3582,344212,4526,240173
04/16/2021 11:00:00 AM,Baltimore City,3014,187492,2912,120468,2,11854,3016,199346,2914,132322
04/16/2021 11:00:00 AM,Calvert,364,34749,648,22719,,2452,,37201,,25171
04/16/2021 11:00:00 AM,Caroline,104,9777,230,7410,,2386,,12163,,9796
04/16/2021 11:00:00 AM,Carroll,1110,64849,694,43291,,6377,,71226,,49668
04/16/2021 11:00:00 AM,Cecil,264,30505,349,21428,,2053,,32558,,23481
04/16/2021 11:00:00 AM,Charles,576,51477,1076,32102,1,3348,577,54825,1077,35450
04/16/2021 11:00:00 AM,Dorchester,130,10218,247,7378,,1646,,11864,,9024
04/16/2021 11:00:00 AM,Frederick,1020,102276,1666,65396,1,12419,1021,114695,1667,77815
04/16/2021 11:00:00 AM,Garrett,30,9232,57,6612,,531,,9763,,7143
04/16/2021 11:00:00 AM,Harford,1827,95404,1528,62749,2,8993,1829,104397,1530,71742
04/16/2021 11:00:00 AM,Howard,1755,154105,1708,100399,,10531,,164636,,110930
04/16/2021 11:00:00 AM,Kent,59,8333,146,5900,,613,,8946,,6513
04/16/2021 11:00:00 AM,Montgomery,7794,468742,8432,285362,1,34333,7795,503075,8433,319695
04/16/2021 11:00:00 AM,OOS,2231,139141,2234,78785,4,13800,2235,152941,2238,92585
04/16/2021 11:00:00 AM,Prince Georges,5884,279824,5673,165590,3,19344,5887,299168,5676,184934
04/16/2021 11:00:00 AM,Queen Annes,198,19747,614,13362,,1697,,21444,,15059
04/16/2021 11:00:00 AM,Somerset,95,6730,195,4571,,612,,7342,,5183
04/16/2021 11:00:00 AM,St. Marys,1090,38188,135,25041,,1889,,40077,,26930
04/16/2021 11:00:00 AM,Talbot,380,16736,503,12145,,2183,,18919,,14328
04/16/2021 11:00:00 AM,Washington,547,41383,444,30008,,8503,,49886,,38511
04/16/2021 11:00:00 AM,Wicomico,402,33509,659,24733,1,2579,403,36088,660,27312
04/16/2021 11:00:00 AM,Worcester,179,22809,406,16909,,1686,,24495,,18595
04/17/2021 11:00:00 AM,,1136,95413,1177,65238,6,2987,1142,98400,1183,68225
04/17/2021 11:00:00 AM,Allegany,18,21952,6,15543,,2026,,23978,,17569
04/17/2021 11:00:00 AM,Anne Arundel,2868,220407,1568,143076,,15448,,235855,,158524
04/17/2021 11:00:00 AM,Baltimore,5814,326087,2075,218309,,23939,,350026,,242248
04/17/2021 11:00:00 AM,Baltimore City,2740,190232,1884,122352,,11854,,202086,,134206
04/17/2021 11:00:00 AM,Calvert,259,35008,673,23392,,2452,,37460,,25844
04/17/2021 11:00:00 AM,Caroline,21,9798,27,7437,,2386,,12184,,9823
04/17/2021 11:00:00 AM,Carroll,663,65512,1211,44502,,6377,,71889,,50879
04/17/2021 11:00:00 AM,Cecil,363,30868,106,21534,,2053,,32921,,23587
04/17/2021 11:00:00 AM,Charles,419,51896,575,32677,1,3349,420,55245,576,36026
04/17/2021 11:00:00 AM,Dorchester,14,10232,15,7393,,1646,,11878,,9039
04/17/2021 11:00:00 AM,Frederick,1272,103548,425,65821,,12419,,115967,,78240
04/17/2021 11:00:00 AM,Garrett,13,9245,8,6620,,531,,9776,,7151
04/17/2021 11:00:00 AM,Harford,816,96220,622,63371,,8993,,105213,,72364
04/17/2021 11:00:00 AM,Howard,2311,156416,1929,102328,,10531,,166947,,112859
04/17/2021 11:00:00 AM,Kent,8,8341,19,5919,,613,,8954,,6532
04/17/2021 11:00:00 AM,Montgomery,5807,474549,5319,290681,2,34335,5809,508884,5321,325016
04/17/2021 11:00:00 AM,OOS,1774,140915,1285,80070,2,13802,1776,154717,1287,93872
04/17/2021 11:00:00 AM,Prince Georges,5124,284948,2956,168546,2,19346,5126,304294,2958,187892
04/17/2021 11:00:00 AM,Queen Annes,130,19877,87,13449,,1697,,21574,,15146
04/17/2021 11:00:00 AM,Somerset,12,6742,11,4582,,612,,7354,,5194
04/17/2021 11:00:00 AM,St. Marys,1234,39422,96,25137,,1889,,41311,,27026
04/17/2021 11:00:00 AM,Talbot,39,16775,55,12200,,2183,,18958,,14383
04/17/2021 11:00:00 AM,Washington,188,41571,56,30064,,8503,,50074,,38567
04/17/2021 11:00:00 AM,Wicomico,114,33623,159,24892,,2579,,36202,,27471
04/17/2021 11:00:00 AM,Worcester,49,22858,100,17009,,1686,,24544,,18695
04/18/2021 11:00:00 AM,Allegany,44,21996,8,15551,,2026,,24022,,17577
04/18/2021 11:00:00 AM,Anne Arundel,2743,223150,1468,144544,,15448,,238598,,159992
04/18/2021 11:00:00 AM,Baltimore,1570,327657,1902,220211,,23939,,351596,,244150
04/18/2021 11:00:00 AM,Baltimore City,1114,191346,1307,123659,,11854,,203200,,135513
04/18/2021 11:00:00 AM,Calvert,218,35226,277,23669,,2452,,37678,,26121
04/18/2021 11:00:00 AM,Caroline,20,9818,17,7454,,2386,,12204,,9840
04/18/2021 11:00:00 AM,Carroll,280,65792,411,44913,,6377,,72169,,51290
04/18/2021 11:00:00 AM,Cecil,74,30942,64,21598,,2053,,32995,,23651
04/18/2021 11:00:00 AM,Charles,313,52209,860,33537,,3349,,55558,,36886
04/18/2021 11:00:00 AM,Dorchester,21,10253,21,7414,,1646,,11899,,9060
04/18/2021 11:00:00 AM,Frederick,463,104011,424,66245,,12419,,116430,,78664
04/18/2021 11:00:00 AM,Garrett,12,9257,23,6643,,531,,9788,,7174
04/18/2021 11:00:00 AM,Harford,392,96612,514,63885,,8993,,105605,,72878
04/18/2021 11:00:00 AM,Howard,1153,157569,1411,103739,,10531,,168100,,114270
04/18/2021 11:00:00 AM,Kent,8,8349,14,5933,,613,,8962,,6546
04/18/2021 11:00:00 AM,Montgomery,4290,478839,3860,294541,4,34339,4294,513178,3864,328880
04/18/2021 11:00:00 AM,OOS,1280,142195,1068,81138,1,13803,1281,155998,1069,94941
04/18/2021 11:00:00 AM,Prince Georges,4744,289692,2106,170652,,19346,,309038,,189998
04/18/2021 11:00:00 AM,Queen Annes,100,19977,116,13565,,1697,,21674,,15262
04/18/2021 11:00:00 AM,Somerset,10,6752,8,4590,,612,,7364,,5202
04/18/2021 11:00:00 AM,St. Marys,1043,40465,162,25299,,1889,,42354,,27188
04/18/2021 11:00:00 AM,Talbot,24,16799,79,12279,,2183,,18982,,14462
04/18/2021 11:00:00 AM,Washington,144,41715,62,30126,,8503,,50218,,38629
04/18/2021 11:00:00 AM,Wicomico,75,33698,113,25005,,2579,,36277,,27584
04/18/2021 11:00:00 AM,Worcester,58,22916,86,17095,,1686,,24602,,18781
04/19/2021 11:00:00 AM,,1369,96782,2003,67241,9,2996,1378,99778,2012,70237
04/19/2021 11:00:00 AM,Allegany,123,22119,79,15630,,2026,,24145,,17656
04/19/2021 11:00:00 AM,Anne Arundel,3131,226281,2981,147525,3,15451,3134,241732,2984,162976
04/19/2021 11:00:00 AM,Baltimore,2745,330402,4870,225081,1,23940,2746,354342,4871,249021
04/19/2021 11:00:00 AM,Baltimore City,1703,193049,2222,125881,22,11876,1725,204925,2244,137757
04/19/2021 11:00:00 AM,Calvert,315,35541,452,24121,,2452,,37993,,26573
04/19/2021 11:00:00 AM,Caroline,29,9847,49,7503,,2386,,12233,,9889
04/19/2021 11:00:00 AM,Carroll,1089,66881,611,45524,,6377,,73258,,51901
04/19/2021 11:00:00 AM,Cecil,354,31296,451,22049,,2053,,33349,,24102
04/19/2021 11:00:00 AM,Charles,441,52650,1974,35511,,3349,,55999,,38860
